SoldTo,Name,ADRC,ST2,Sales Organization,Distribution Channel,Division,Partner Function,Partner counter,Partner,Name,Partner Description,Default Partner,ADRC,ST2
1005002,A B C SPLY 489 NAPLES,87772,489,1210,0,30,SH,1,3542530,A B C SPLY 489 NAPLES,,,507666,489
1005002,A B C SPLY 489 NAPLES,87772,489,1210,0,30,SH,3,3549441,J/KELLY GREENS/A B C SPLY 489 NAPLE,,,559143,
1005002,A B C SPLY 489 NAPLES,87772,489,1210,0,30,SP,0,1005002,A B C SPLY 489 NAPLES,,,87772,489
1005002,A B C SPLY 489 NAPLES,87772,489,1210,0,40,BP,0,6004275,A B C SPLY BELOIT,,,75986,
1005002,A B C SPLY 489 NAPLES,87772,489,1210,0,40,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005002,A B C SPLY 489 NAPLES,87772,489,1210,0,40,SH,1,3012129,ZZCROWTHER ROOFING AND SHEET METAL,,,77245,
1005002,A B C SPLY 489 NAPLES,87772,489,1210,0,40,SP,0,1005002,A B C SPLY 489 NAPLES,,,87772,489
1005004,A B C SPLY 488 FT LAUDERDALE,87776,488,1210,0,30,BP,0,6004275,A B C SPLY BELOIT,,,75986,
1005004,A B C SPLY 488 FT LAUDERDALE,87776,488,1210,0,30,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005004,A B C SPLY 488 FT LAUDERDALE,87776,488,1210,0,30,SH,0,3501130,ZZMIKRO CORPORATION/BRADCO,,,135172,
1005004,A B C SPLY 488 FT LAUDERDALE,87776,488,1210,0,30,SH,1,1005004,A B C SPLY 488 FT LAUDERDALE,,,87776,488
1005004,A B C SPLY 488 FT LAUDERDALE,87776,488,1210,0,30,SH,2,3514610,A B C SPLY 488 FT LAUDERDALE,,,305795,488
1005004,A B C SPLY 488 FT LAUDERDALE,87776,488,1210,0,30,SP,0,1005004,A B C SPLY 488 FT LAUDERDALE,,,87776,488
1005004,A B C SPLY 488 FT LAUDERDALE,87776,488,1210,0,40,BP,0,6004275,A B C SPLY BELOIT,,X,75986,
1005004,A B C SPLY 488 FT LAUDERDALE,87776,488,1210,0,40,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005004,A B C SPLY 488 FT LAUDERDALE,87776,488,1210,0,40,SH,2,3215112,ZZCOMPLETE/BRADO SUPPLY %COMPLETES,,,80832,
1005004,A B C SPLY 488 FT LAUDERDALE,87776,488,1210,0,40,SP,0,1005004,A B C SPLY 488 FT LAUDERDALE,,,87776,488
1005004,A B C SPLY 488 FT LAUDERDALE,87776,488,1210,0,70,BP,0,6004275,A B C SPLY BELOIT,,X,75986,
1005004,A B C SPLY 488 FT LAUDERDALE,87776,488,1210,0,70,PY,0,5002047,A B C SPLY BELOIT,,X,76274,
1005004,A B C SPLY 488 FT LAUDERDALE,87776,488,1210,0,70,SH,0,1005004,A B C SPLY 488 FT LAUDERDALE,,,87776,488
1005004,A B C SPLY 488 FT LAUDERDALE,87776,488,1210,0,70,SP,0,1005004,A B C SPLY 488 FT LAUDERDALE,,,87776,488
1005013,A B C SPLY 487 SARASOTA,87778,487,1210,0,16,BP,0,1005013,A B C SPLY 487 SARASOTA,,,87778,487
1005013,A B C SPLY 487 SARASOTA,87778,487,1210,0,16,PY,0,1005013,A B C SPLY 487 SARASOTA,,,87778,487
1005013,A B C SPLY 487 SARASOTA,87778,487,1210,0,16,SH,0,1005013,A B C SPLY 487 SARASOTA,,,87778,487
1005013,A B C SPLY 487 SARASOTA,87778,487,1210,0,16,SP,0,1005013,A B C SPLY 487 SARASOTA,,,87778,487
1005013,A B C SPLY 487 SARASOTA,87778,487,1210,0,20,BP,1,6004275,A B C SPLY BELOIT,,,75986,
1005013,A B C SPLY 487 SARASOTA,87778,487,1210,0,20,PY,0,5002047,A B C SPLY BELOIT,,X,76274,
1005013,A B C SPLY 487 SARASOTA,87778,487,1210,0,20,SH,0,1005013,A B C SPLY 487 SARASOTA,,,87778,487
1005013,A B C SPLY 487 SARASOTA,87778,487,1210,0,20,SP,0,1005013,A B C SPLY 487 SARASOTA,,,87778,487
1005013,A B C SPLY 487 SARASOTA,87778,487,1210,0,30,BP,0,6004275,A B C SPLY BELOIT,,X,75986,
1005013,A B C SPLY 487 SARASOTA,87778,487,1210,0,30,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005013,A B C SPLY 487 SARASOTA,87778,487,1210,0,30,SH,0,1005013,A B C SPLY 487 SARASOTA,1026,,87778,487
1005013,A B C SPLY 487 SARASOTA,87778,487,1210,0,30,SH,2,3524042,J/SUTTER ROOFING,,,371047,
1005013,A B C SPLY 487 SARASOTA,87778,487,1210,0,30,SH,5,3504391,A B C SPLY 487 SARASOTA,,,246257,487
1005013,A B C SPLY 487 SARASOTA,87778,487,1210,0,30,SP,0,1005013,A B C SPLY 487 SARASOTA,,,87778,487
1005013,A B C SPLY 487 SARASOTA,87778,487,1210,0,40,BP,0,6004275,A B C SPLY BELOIT,,,75986,
1005013,A B C SPLY 487 SARASOTA,87778,487,1210,0,40,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005013,A B C SPLY 487 SARASOTA,87778,487,1210,0,40,SH,0,1005013,A B C SPLY 487 SARASOTA,,,87778,487
1005013,A B C SPLY 487 SARASOTA,87778,487,1210,0,40,SH,1,3214461,J/NORTH PORT COMMUNITY CENTER,,,80632,
1005013,A B C SPLY 487 SARASOTA,87778,487,1210,0,40,SP,0,1005013,A B C SPLY 487 SARASOTA,,,87778,487
1005013,A B C SPLY 487 SARASOTA,87778,487,1210,0,70,BP,1,6004275,A B C SPLY BELOIT,,,75986,
1005013,A B C SPLY 487 SARASOTA,87778,487,1210,0,70,PY,0,5002047,A B C SPLY BELOIT,,X,76274,
1005013,A B C SPLY 487 SARASOTA,87778,487,1210,0,70,SH,0,1005013,A B C SPLY 487 SARASOTA,,,87778,487
1005013,A B C SPLY 487 SARASOTA,87778,487,1210,0,70,SH,1,3524042,J/SUTTER ROOFING,,,371047,
1005013,A B C SPLY 487 SARASOTA,87778,487,1210,0,70,SP,0,1005013,A B C SPLY 487 SARASOTA,,,87778,487
1005064,A B C SPLY 012 MIDLAND,87800,12,1210,0,30,BP,0,6004275,A B C SPLY BELOIT,,,75986,
1005064,A B C SPLY 012 MIDLAND,87800,12,1210,0,30,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005064,A B C SPLY 012 MIDLAND,87800,12,1210,0,30,SH,0,1005064,A B C SPLY 012 MIDLAND,,,87800,12
1005064,A B C SPLY 012 MIDLAND,87800,12,1210,0,30,SH,2,3065790,ZZHARTMAN ROOFING,,,82222,
1005064,A B C SPLY 012 MIDLAND,87800,12,1210,0,30,SH,3,3019174,ZZROOFS BY NICHOLAS,,,79282,
1005064,A B C SPLY 012 MIDLAND,87800,12,1210,0,30,SH,4,3167318,A B C SPLY 012 MIDLAND,,,85573,12
1005064,A B C SPLY 012 MIDLAND,87800,12,1210,0,30,SH,5,3514365,J/AVALON SPRINGS APT/ABC SUPPLY,,,303791,
1005064,A B C SPLY 012 MIDLAND,87800,12,1210,0,30,SH,6,3544658,J/ANDALUCIA VILLAS/A B C SPLY 012,,,520753,
1005064,A B C SPLY 012 MIDLAND,87800,12,1210,0,30,SP,0,1005064,A B C SPLY 012 MIDLAND,,,87800,12
1005064,A B C SPLY 012 MIDLAND,87800,12,1210,0,40,BP,0,6004275,A B C SPLY BELOIT,,,75986,
1005064,A B C SPLY 012 MIDLAND,87800,12,1210,0,40,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005064,A B C SPLY 012 MIDLAND,87800,12,1210,0,40,SH,0,1005064,A B C SPLY 012 MIDLAND,,,87800,12
1005064,A B C SPLY 012 MIDLAND,87800,12,1210,0,40,SH,2,3180982,ZZSHEPERD RFG,,,86621,
1005064,A B C SPLY 012 MIDLAND,87800,12,1210,0,40,SP,0,1005064,A B C SPLY 012 MIDLAND,,,87800,12
1005065,ZZA B C SPLY 028 RICHMOND,87802,28,1210,0,30,BP,0,6004275,A B C SPLY BELOIT,,,75986,
1005065,ZZA B C SPLY 028 RICHMOND,87802,28,1210,0,30,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005065,ZZA B C SPLY 028 RICHMOND,87802,28,1210,0,30,SH,0,1005065,ZZA B C SPLY 028 RICHMOND,,,87802,28
1005065,ZZA B C SPLY 028 RICHMOND,87802,28,1210,0,30,SP,0,1005065,ZZA B C SPLY 028 RICHMOND,,,87802,28
1005065,ZZA B C SPLY 028 RICHMOND,87802,28,1210,0,70,BP,1,6004275,A B C SPLY BELOIT,,,75986,
1005065,ZZA B C SPLY 028 RICHMOND,87802,28,1210,0,70,PY,0,5002047,A B C SPLY BELOIT,,X,76274,
1005065,ZZA B C SPLY 028 RICHMOND,87802,28,1210,0,70,SH,0,1005065,ZZA B C SPLY 028 RICHMOND,,,87802,28
1005065,ZZA B C SPLY 028 RICHMOND,87802,28,1210,0,70,SP,0,1005065,ZZA B C SPLY 028 RICHMOND,,,87802,28
1005068,A B C SPLY 039 AUSTIN (E ST JOHNS),87804,39,1210,0,30,BP,0,6004275,A B C SPLY BELOIT,,X,75986,
1005068,A B C SPLY 039 AUSTIN (E ST JOHNS),87804,39,1210,0,30,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005068,A B C SPLY 039 AUSTIN (E ST JOHNS),87804,39,1210,0,30,SH,1,3011565,A B C SPLY 039 AUSTIN,,,77058,39
1005068,A B C SPLY 039 AUSTIN (E ST JOHNS),87804,39,1210,0,30,SP,0,1005068,A B C SPLY 039 AUSTIN (E ST JOHNS),,,87804,39
1005068,A B C SPLY 039 AUSTIN (E ST JOHNS),87804,39,1210,0,40,BP,0,6004275,A B C SPLY BELOIT,,,75986,
1005068,A B C SPLY 039 AUSTIN (E ST JOHNS),87804,39,1210,0,40,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005068,A B C SPLY 039 AUSTIN (E ST JOHNS),87804,39,1210,0,40,SH,1,3011565,A B C SPLY 039 AUSTIN,,,77058,39
1005068,A B C SPLY 039 AUSTIN (E ST JOHNS),87804,39,1210,0,40,SH,2,3023839,ZZPORT ENTERPRISES/AUSTIN,,,80258,
1005068,A B C SPLY 039 AUSTIN (E ST JOHNS),87804,39,1210,0,40,SP,0,1005068,A B C SPLY 039 AUSTIN (E ST JOHNS),,,87804,39
1005069,A B C SPLY 102 MONROVIA,87806,102,1210,0,20,BP,0,6004275,A B C SPLY BELOIT,,X,75986,
1005069,A B C SPLY 102 MONROVIA,87806,102,1210,0,20,PY,0,5002047,A B C SPLY BELOIT,,,76274,
1005069,A B C SPLY 102 MONROVIA,87806,102,1210,0,20,SH,0,1005069,A B C SPLY 102 MONROVIA,,,87806,102
1005069,A B C SPLY 102 MONROVIA,87806,102,1210,0,20,SH,1,3033554,A B C SPLY 102 MONROVIA,,,81255,102
1005069,A B C SPLY 102 MONROVIA,87806,102,1210,0,20,SP,0,1005069,A B C SPLY 102 MONROVIA,,,87806,102
1005069,A B C SPLY 102 MONROVIA,87806,102,1210,0,30,BP,1,6004275,A B C SPLY BELOIT,,X,75986,
1005069,A B C SPLY 102 MONROVIA,87806,102,1210,0,30,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005069,A B C SPLY 102 MONROVIA,87806,102,1210,0,30,SH,1,3033554,A B C SPLY 102 MONROVIA,,,81255,102
1005069,A B C SPLY 102 MONROVIA,87806,102,1210,0,30,SP,0,1005069,A B C SPLY 102 MONROVIA,,,87806,102
1005069,A B C SPLY 102 MONROVIA,87806,102,1210,0,40,BP,1,6004275,A B C SPLY BELOIT,,X,75986,
1005069,A B C SPLY 102 MONROVIA,87806,102,1210,0,40,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005069,A B C SPLY 102 MONROVIA,87806,102,1210,0,40,SH,1,3033554,A B C SPLY 102 MONROVIA,,,81255,102
1005069,A B C SPLY 102 MONROVIA,87806,102,1210,0,40,SH,3,3150624,ZZAAA BY GENE,,,84545,
1005069,A B C SPLY 102 MONROVIA,87806,102,1210,0,40,SH,4,3219219,J/RITE-WAY ROOF CORP,,,82562,
1005069,A B C SPLY 102 MONROVIA,87806,102,1210,0,40,SH,5,3171674,ZZDRI SERVICES LLC,,,85848,
1005069,A B C SPLY 102 MONROVIA,87806,102,1210,0,40,SP,0,1005069,A B C SPLY 102 MONROVIA,,,87806,102
1005069,A B C SPLY 102 MONROVIA,87806,102,1210,0,70,BP,0,6004275,A B C SPLY BELOIT,,X,75986,
1005069,A B C SPLY 102 MONROVIA,87806,102,1210,0,70,PY,0,5002047,A B C SPLY BELOIT,,X,76274,
1005069,A B C SPLY 102 MONROVIA,87806,102,1210,0,70,SH,0,1005069,A B C SPLY 102 MONROVIA,,,87806,102
1005069,A B C SPLY 102 MONROVIA,87806,102,1210,0,70,SH,1,3531384,J/JCPENNY%RED POINTE ROOFING,,,429740,
1005069,A B C SPLY 102 MONROVIA,87806,102,1210,0,70,SP,0,1005069,A B C SPLY 102 MONROVIA,,,87806,102
1005070,A B C SPLY 034 OKLAHOMA CITY,87808,34,1210,0,20,BP,0,6004275,A B C SPLY BELOIT,,,75986,
1005070,A B C SPLY 034 OKLAHOMA CITY,87808,34,1210,0,20,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005070,A B C SPLY 034 OKLAHOMA CITY,87808,34,1210,0,20,SH,0,1005070,A B C SPLY 034 OKLAHOMA CITY,,,87808,34
1005070,A B C SPLY 034 OKLAHOMA CITY,87808,34,1210,0,20,SH,1,3234192,ZZRED RIVER ROOFING & CONSTRUCTION,,,106755,
1005070,A B C SPLY 034 OKLAHOMA CITY,87808,34,1210,0,20,SH,2,3548449,A B C SPLY 034 OKLAHOMA CITY,,,552223,34
1005070,A B C SPLY 034 OKLAHOMA CITY,87808,34,1210,0,20,SP,0,1005070,A B C SPLY 034 OKLAHOMA CITY,,,87808,34
1005070,A B C SPLY 034 OKLAHOMA CITY,87808,34,1210,0,30,BP,0,6004275,A B C SPLY BELOIT,,,75986,
1005070,A B C SPLY 034 OKLAHOMA CITY,87808,34,1210,0,30,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005070,A B C SPLY 034 OKLAHOMA CITY,87808,34,1210,0,30,SH,0,3505645,ZZRED RIVER ROOFING,,,253077,
1005070,A B C SPLY 034 OKLAHOMA CITY,87808,34,1210,0,30,SH,1,1005070,A B C SPLY 034 OKLAHOMA CITY,,,87808,34
1005070,A B C SPLY 034 OKLAHOMA CITY,87808,34,1210,0,30,SH,2,3548449,A B C SPLY 034 OKLAHOMA CITY,,,552223,34
1005070,A B C SPLY 034 OKLAHOMA CITY,87808,34,1210,0,30,SH,3,3528032,J/ENCANTADA PARK/ABC SUPPLY 034,,,407463,
1005070,A B C SPLY 034 OKLAHOMA CITY,87808,34,1210,0,30,SH,4,3536464,ZZACCORD CONSTRUCTION,,,469862,
1005070,A B C SPLY 034 OKLAHOMA CITY,87808,34,1210,0,30,SH,5,3231202,STATEWIDE ROOFING,,,78092,
1005070,A B C SPLY 034 OKLAHOMA CITY,87808,34,1210,0,30,SP,0,1005070,A B C SPLY 034 OKLAHOMA CITY,,,87808,34
1005070,A B C SPLY 034 OKLAHOMA CITY,87808,34,1210,0,40,BP,0,6004275,A B C SPLY BELOIT,,,75986,
1005070,A B C SPLY 034 OKLAHOMA CITY,87808,34,1210,0,40,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005070,A B C SPLY 034 OKLAHOMA CITY,87808,34,1210,0,40,SH,1,1005070,A B C SPLY 034 OKLAHOMA CITY,,,87808,34
1005070,A B C SPLY 034 OKLAHOMA CITY,87808,34,1210,0,40,SH,5,3151148,J/HOBBY LOBBY/ABC OKC,,,84571,
1005070,A B C SPLY 034 OKLAHOMA CITY,87808,34,1210,0,40,SH,6,3085689,ZZALVA ROOFING (LINDA LN),,,82649,
1005070,A B C SPLY 034 OKLAHOMA CITY,87808,34,1210,0,40,SH,8,3010351,ZZCARLTON ROOFING,,,76487,26F
1005070,A B C SPLY 034 OKLAHOMA CITY,87808,34,1210,0,40,SH,9,3214449,J/YUKON HIGH SCHOOL,,,80626,
1005070,A B C SPLY 034 OKLAHOMA CITY,87808,34,1210,0,40,SH,10,3218016,J/STILLWATER HIGH SCHOOL,,,82153,
1005070,A B C SPLY 034 OKLAHOMA CITY,87808,34,1210,0,40,SH,11,3218076,ZZMID AMERICA RFG,,,82177,
1005070,A B C SPLY 034 OKLAHOMA CITY,87808,34,1210,0,40,SP,0,1005070,A B C SPLY 034 OKLAHOMA CITY,,,87808,34
1005070,A B C SPLY 034 OKLAHOMA CITY,87808,34,1210,0,70,BP,0,6004275,A B C SPLY BELOIT,,,75986,
1005070,A B C SPLY 034 OKLAHOMA CITY,87808,34,1210,0,70,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005070,A B C SPLY 034 OKLAHOMA CITY,87808,34,1210,0,70,SH,0,3548449,A B C SPLY 034 OKLAHOMA CITY,,,552223,34
1005070,A B C SPLY 034 OKLAHOMA CITY,87808,34,1210,0,70,SH,1,1005070,A B C SPLY 034 OKLAHOMA CITY,,,87808,34
1005070,A B C SPLY 034 OKLAHOMA CITY,87808,34,1210,0,70,SH,2,3086570,J/FRONTIER BANK/ABC SUPPLY,3086570,,159637,
1005070,A B C SPLY 034 OKLAHOMA CITY,87808,34,1210,0,70,SH,3,3174190,J/OKLAHOMA ROOFING & SHEET METAL,,,183358,
1005070,A B C SPLY 034 OKLAHOMA CITY,87808,34,1210,0,70,SP,0,1005070,A B C SPLY 034 OKLAHOMA CITY,,,87808,34
1005077,A B C SPLY 035 TULSA,87812,35,1210,0,16,BP,0,6004275,A B C SPLY BELOIT,,,75986,
1005077,A B C SPLY 035 TULSA,87812,35,1210,0,16,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005077,A B C SPLY 035 TULSA,87812,35,1210,0,16,SH,0,1005077,A B C SPLY 035 TULSA,,,87812,35
1005077,A B C SPLY 035 TULSA,87812,35,1210,0,16,SP,0,1005077,A B C SPLY 035 TULSA,,,87812,35
1005077,A B C SPLY 035 TULSA,87812,35,1210,0,20,BP,0,6004275,A B C SPLY BELOIT,,,75986,
1005077,A B C SPLY 035 TULSA,87812,35,1210,0,20,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005077,A B C SPLY 035 TULSA,87812,35,1210,0,20,SH,1,3011597,A B C SPLY 035 TULSA,,,77096,35
1005077,A B C SPLY 035 TULSA,87812,35,1210,0,20,SH,2,3148430,ZZRANEY INSULATION,,,159701,
1005077,A B C SPLY 035 TULSA,87812,35,1210,0,20,SH,3,3198096,J/SHILO CREEK APTS/A B C SPLY,,,188514,
1005077,A B C SPLY 035 TULSA,87812,35,1210,0,20,SP,0,1005077,A B C SPLY 035 TULSA,,,87812,35
1005077,A B C SPLY 035 TULSA,87812,35,1210,0,30,BP,0,6004275,A B C SPLY BELOIT,,X,75986,
1005077,A B C SPLY 035 TULSA,87812,35,1210,0,30,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005077,A B C SPLY 035 TULSA,87812,35,1210,0,30,SH,0,3500191,J/EPWORTH VILLA/ABC TULSA,,,124123,
1005077,A B C SPLY 035 TULSA,87812,35,1210,0,30,SH,1,3011597,A B C SPLY 035 TULSA,,,77096,35
1005077,A B C SPLY 035 TULSA,87812,35,1210,0,30,SH,2,3513263,J/FALLS CREEK BAPTIST CONF/ABC TULS,,,293942,
1005077,A B C SPLY 035 TULSA,87812,35,1210,0,30,SH,3,3212093,ZZROOFS BY KEITH,,,79805,
1005077,A B C SPLY 035 TULSA,87812,35,1210,0,30,SH,5,3219783,ZZTRUETT CONSTRUCTION & ROOFING,,,82756,
1005077,A B C SPLY 035 TULSA,87812,35,1210,0,30,SH,6,3231779,ZZJ/RHODEN ROOFING/ABC SUPPLY,,,78473,
1005077,A B C SPLY 035 TULSA,87812,35,1210,0,30,SH,7,3500585,J/TRIPLE T ROOFING,,,130961,
1005077,A B C SPLY 035 TULSA,87812,35,1210,0,30,SH,8,3504254,J/WILLOW CREEK APTS/ABC SPLY TULSA,,,246091,
1005077,A B C SPLY 035 TULSA,87812,35,1210,0,30,SH,9,3508830,J/THIRTY 5 WEST APTS/ABC SPLY 035,,,276038,
1005077,A B C SPLY 035 TULSA,87812,35,1210,0,30,SH,11,3513781,J/ARROWHEAD ROOFING CO/ ABC SUPPLY,,,298844,
1005077,A B C SPLY 035 TULSA,87812,35,1210,0,30,SH,12,3514276,SPECIALTY ROOFING,,,303422,
1005077,A B C SPLY 035 TULSA,87812,35,1210,0,30,SH,13,3515867,TURNER RFG & SHEET METAL,,,313723,
1005077,A B C SPLY 035 TULSA,87812,35,1210,0,30,SP,0,1005077,A B C SPLY 035 TULSA,,,87812,35
1005077,A B C SPLY 035 TULSA,87812,35,1210,0,40,BP,0,6004275,A B C SPLY BELOIT,,,75986,
1005077,A B C SPLY 035 TULSA,87812,35,1210,0,40,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005077,A B C SPLY 035 TULSA,87812,35,1210,0,40,SH,2,3011597,A B C SPLY 035 TULSA,,,77096,35
1005077,A B C SPLY 035 TULSA,87812,35,1210,0,40,SH,3,3030734,ZZCOMMERCIAL ROOFING SAND SPRINGS,,,81057,
1005077,A B C SPLY 035 TULSA,87812,35,1210,0,40,SH,4,3101472,ZZMAHANEY RFG CO,,,83115,
1005077,A B C SPLY 035 TULSA,87812,35,1210,0,40,SH,5,3215629,J/ARK CITY HOSPITAL,,,81182,
1005077,A B C SPLY 035 TULSA,87812,35,1210,0,40,SP,0,1005077,A B C SPLY 035 TULSA,,,87812,35
1005077,A B C SPLY 035 TULSA,87812,35,1210,0,70,BP,0,6004275,A B C SPLY BELOIT,,,75986,
1005077,A B C SPLY 035 TULSA,87812,35,1210,0,70,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005077,A B C SPLY 035 TULSA,87812,35,1210,0,70,SH,1,3011597,A B C SPLY 035 TULSA,,,77096,35
1005077,A B C SPLY 035 TULSA,87812,35,1210,0,70,SH,2,3012568,A B C SPLY 081 N LITTLE ROCK,,,77420,81
1005077,A B C SPLY 035 TULSA,87812,35,1210,0,70,SP,0,1005077,A B C SPLY 035 TULSA,,,87812,35
1005079,A B C SPLY 031 STANTON,87814,31,1210,0,16,BP,1,6004275,A B C SPLY BELOIT,,,75986,
1005079,A B C SPLY 031 STANTON,87814,31,1210,0,16,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005079,A B C SPLY 031 STANTON,87814,31,1210,0,16,SH,0,1005079,A B C SPLY 031 STANTON,,,87814,31
1005079,A B C SPLY 031 STANTON,87814,31,1210,0,16,SH,1,3157988,A B C SPLY 031 STANTON,,,84963,31
1005079,A B C SPLY 031 STANTON,87814,31,1210,0,16,SP,0,1005079,A B C SPLY 031 STANTON,,,87814,31
1005079,A B C SPLY 031 STANTON,87814,31,1210,0,20,BP,0,6004275,A B C SPLY BELOIT,,,75986,
1005079,A B C SPLY 031 STANTON,87814,31,1210,0,20,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005079,A B C SPLY 031 STANTON,87814,31,1210,0,20,SH,0,3508366,ZZCUSTOMER MECHANICAL,,,273954,
1005079,A B C SPLY 031 STANTON,87814,31,1210,0,20,SH,1,3200507,ZZKUHNS ROOFING,,,190886,
1005079,A B C SPLY 031 STANTON,87814,31,1210,0,20,SH,2,3212736,ZZSHOP DELIVERY,,,188141,
1005079,A B C SPLY 031 STANTON,87814,31,1210,0,20,SH,3,3157988,A B C SPLY 031 STANTON,,,84963,31
1005079,A B C SPLY 031 STANTON,87814,31,1210,0,20,SH,4,3503730,ZZG FEDALE SHOP,,,241852,
1005079,A B C SPLY 031 STANTON,87814,31,1210,0,20,SP,0,1005079,A B C SPLY 031 STANTON,,,87814,31
1005079,A B C SPLY 031 STANTON,87814,31,1210,0,30,BP,0,6004275,A B C SPLY BELOIT,,,75986,
1005079,A B C SPLY 031 STANTON,87814,31,1210,0,30,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005079,A B C SPLY 031 STANTON,87814,31,1210,0,30,SH,1,3157988,A B C SPLY 031 STANTON,,,84963,31
1005079,A B C SPLY 031 STANTON,87814,31,1210,0,30,SH,2,3206440,ZZJ/DELAWARE PARK,,,78869,
1005079,A B C SPLY 031 STANTON,87814,31,1210,0,30,SP,0,1005079,A B C SPLY 031 STANTON,,,87814,31
1005079,A B C SPLY 031 STANTON,87814,31,1210,0,40,BP,0,6004275,A B C SPLY BELOIT,,,75986,
1005079,A B C SPLY 031 STANTON,87814,31,1210,0,40,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005079,A B C SPLY 031 STANTON,87814,31,1210,0,40,SH,1,3152664,ZZLAVEY ROOFING,,,84653,
1005079,A B C SPLY 031 STANTON,87814,31,1210,0,40,SH,2,3217108,J/DOVER AIR FORCE BASE,,,81750,
1005079,A B C SPLY 031 STANTON,87814,31,1210,0,40,SP,0,1005079,A B C SPLY 031 STANTON,,,87814,31
1005079,A B C SPLY 031 STANTON,87814,31,1210,0,70,BP,0,6004275,A B C SPLY BELOIT,,,75986,
1005079,A B C SPLY 031 STANTON,87814,31,1210,0,70,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005079,A B C SPLY 031 STANTON,87814,31,1210,0,70,SH,0,1005079,A B C SPLY 031 STANTON,,,87814,31
1005079,A B C SPLY 031 STANTON,87814,31,1210,0,70,SH,1,3157988,A B C SPLY 031 STANTON,,,84963,31
1005079,A B C SPLY 031 STANTON,87814,31,1210,0,70,SP,0,1005079,A B C SPLY 031 STANTON,,,87814,31
1005085,A B C SPLY 014 SAGINAW,87816,14,1210,0,30,BP,1,6004275,A B C SPLY BELOIT,,X,75986,
1005085,A B C SPLY 014 SAGINAW,87816,14,1210,0,30,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005085,A B C SPLY 014 SAGINAW,87816,14,1210,0,30,SH,1,3159644,A B C SPLY 014 SAGINAW,,,85143,14
1005085,A B C SPLY 014 SAGINAW,87816,14,1210,0,30,SP,0,1005085,A B C SPLY 014 SAGINAW,,,87816,14
1005094,A B C SPLY 010 DAVENPORT,87820,10,1210,0,30,BP,1,6004275,A B C SPLY BELOIT,,X,75986,
1005094,A B C SPLY 010 DAVENPORT,87820,10,1210,0,30,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005094,A B C SPLY 010 DAVENPORT,87820,10,1210,0,30,SH,1,3011570,A B C SPLY 010 DAVENPORT,,,77067,10
1005094,A B C SPLY 010 DAVENPORT,87820,10,1210,0,30,SP,0,1005094,A B C SPLY 010 DAVENPORT,,,87820,10
1005095,A B C SPLY 026 MEMPHIS,87822,26,1210,0,20,BP,0,6004275,A B C SPLY BELOIT,,,75986,
1005095,A B C SPLY 026 MEMPHIS,87822,26,1210,0,20,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005095,A B C SPLY 026 MEMPHIS,87822,26,1210,0,20,SH,2,3032582,A B C SPLY 026 MEMPHIS,,,81219,26
1005095,A B C SPLY 026 MEMPHIS,87822,26,1210,0,20,SP,0,1005095,A B C SPLY 026 MEMPHIS,,,87822,26
1005095,A B C SPLY 026 MEMPHIS,87822,26,1210,0,30,BP,0,6004275,A B C SPLY BELOIT,,,75986,
1005095,A B C SPLY 026 MEMPHIS,87822,26,1210,0,30,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005095,A B C SPLY 026 MEMPHIS,87822,26,1210,0,30,SH,2,3032582,A B C SPLY 026 MEMPHIS,,,81219,26
1005095,A B C SPLY 026 MEMPHIS,87822,26,1210,0,30,SH,5,3542058,J/JACKSON WALK/ABC SPLY 026 MEMPHIS,,,505480,
